Year,Week,WeekX,Location,Sex,Age,Deaths
18,23,75,Other institution,M,65-74,1
18,24,76,Care Home,F,65-74,13
18,24,76,Care Home,M,65-74,14
18,24,76,Home / Non-institution,F,65-74,17
18,24,76,Home / Non-institution,M,65-74,38
18,24,76,Hospital,F,65-74,30
18,24,76,Hospital,M,65-74,55
18,24,76,Other institution,F,65-74,1
18,24,76,Other institution,M,65-74,1
18,25,77,Care Home,F,65-74,9
18,25,77,Care Home,M,65-74,15
18,25,77,Home / Non-institution,F,65-74,24
18,25,77,Home / Non-institution,M,65-74,33
18,25,77,Hospital,F,65-74,49
18,25,77,Hospital,M,65-74,58
18,26,78,Care Home,M,65-74,14
18,26,78,Care Home,F,65-74,19
18,26,78,Home / Non-institution,F,65-74,17
18,26,78,Home / Non-institution,M,65-74,41
18,26,78,Hospital,F,65-74,51
18,26,78,Hospital,M,65-74,71
18,27,79,Care Home,M,65-74,12
18,27,79,Care Home,F,65-74,17
18,27,79,Home / Non-institution,F,65-74,34
18,27,79,Home / Non-institution,M,65-74,38
18,27,79,Hospital,F,65-74,52
18,27,79,Hospital,M,65-74,58
18,27,79,Other institution,M,65-74,1
18,27,79,Other institution,F,65-74,2
18,28,80,Care Home,F,65-74,12
18,28,80,Care Home,M,65-74,12
18,28,80,Home / Non-institution,F,65-74,28
18,28,80,Home / Non-institution,M,65-74,42
18,28,80,Hospital,F,65-74,40
18,28,80,Hospital,M,65-74,63
18,29,81,Care Home,M,65-74,10
18,29,81,Care Home,F,65-74,12
18,29,81,Home / Non-institution,F,65-74,21
18,29,81,Home / Non-institution,M,65-74,39
18,29,81,Hospital,M,65-74,43
18,29,81,Hospital,F,65-74,49
18,29,81,Other institution,M,65-74,1
18,30,82,Care Home,F,65-74,14
18,30,82,Care Home,M,65-74,17
18,30,82,Home / Non-institution,F,65-74,17
18,30,82,Home / Non-institution,M,65-74,29
18,30,82,Hospital,F,65-74,42
18,30,82,Hospital,M,65-74,50
18,31,83,Care Home,F,65-74,12
18,31,83,Care Home,M,65-74,15
18,31,83,Home / Non-institution,F,65-74,26
18,31,83,Home / Non-institution,M,65-74,37
18,31,83,Hospital,F,65-74,46
18,31,83,Hospital,M,65-74,65
18,31,83,Other institution,F,65-74,1
18,31,83,Other institution,M,65-74,1
18,32,84,Care Home,M,65-74,7
18,32,84,Care Home,F,65-74,16
18,32,84,Home / Non-institution,F,65-74,23
18,32,84,Home / Non-institution,M,65-74,25
18,32,84,Hospital,F,65-74,39
18,32,84,Hospital,M,65-74,67
18,32,84,Other institution,M,65-74,2
18,33,85,Care Home,M,65-74,13
18,33,85,Care Home,F,65-74,15
18,33,85,Home / Non-institution,F,65-74,24
18,33,85,Home / Non-institution,M,65-74,28
18,33,85,Hospital,F,65-74,39
18,33,85,Hospital,M,65-74,60
18,33,85,Other institution,F,65-74,1
18,34,86,Care Home,F,65-74,9
18,34,86,Care Home,M,65-74,14
18,34,86,Home / Non-institution,F,65-74,24
18,34,86,Home / Non-institution,M,65-74,24
18,34,86,Hospital,F,65-74,44
18,34,86,Hospital,M,65-74,53
18,35,87,Care Home,F,65-74,5
18,35,87,Care Home,M,65-74,15
18,35,87,Home / Non-institution,F,65-74,27
18,35,87,Home / Non-institution,M,65-74,30
18,35,87,Hospital,F,65-74,37
18,35,87,Hospital,M,65-74,47
18,36,88,Care Home,F,65-74,8
18,36,88,Care Home,M,65-74,12
18,36,88,Home / Non-institution,F,65-74,19
18,36,88,Home / Non-institution,M,65-74,27
18,36,88,Hospital,F,65-74,48
18,36,88,Hospital,M,65-74,61
18,36,88,Other institution,M,65-74,2
18,37,89,Care Home,M,65-74,10
18,37,89,Care Home,F,65-74,11
18,37,89,Home / Non-institution,F,65-74,29
18,37,89,Home / Non-institution,M,65-74,44
18,37,89,Hospital,M,65-74,48
18,37,89,Hospital,F,65-74,55
18,38,90,Care Home,F,65-74,8
18,38,90,Care Home,M,65-74,9
18,38,90,Home / Non-institution,F,65-74,19
18,38,90,Home / Non-institution,M,65-74,40
18,38,90,Hospital,F,65-74,37
18,38,90,Hospital,M,65-74,61
18,39,91,Care Home,F,65-74,10
18,39,91,Care Home,M,65-74,18
18,39,91,Home / Non-institution,F,65-74,18
18,39,91,Home / Non-institution,M,65-74,38
18,39,91,Hospital,F,65-74,34
18,39,91,Hospital,M,65-74,60
18,40,92,Care Home,F,65-74,8
18,40,92,Care Home,M,65-74,12
18,40,92,Home / Non-institution,F,65-74,18
18,40,92,Home / Non-institution,M,65-74,32
18,40,92,Hospital,F,65-74,43
18,40,92,Hospital,M,65-74,62
18,41,93,Care Home,F,65-74,9
18,41,93,Care Home,M,65-74,16
18,41,93,Home / Non-institution,F,65-74,15
18,41,93,Home / Non-institution,M,65-74,34
18,41,93,Hospital,F,65-74,44
18,41,93,Hospital,M,65-74,68
18,42,94,Care Home,F,65-74,10
18,42,94,Care Home,M,65-74,10
18,42,94,Home / Non-institution,F,65-74,29
18,42,94,Home / Non-institution,M,65-74,34
18,42,94,Hospital,F,65-74,39
18,42,94,Hospital,M,65-74,55
18,43,95,Care Home,M,65-74,10
18,43,95,Care Home,F,65-74,11
18,43,95,Home / Non-institution,F,65-74,15
18,43,95,Home / Non-institution,M,65-74,36
18,43,95,Hospital,F,65-74,46
18,43,95,Hospital,M,65-74,56
18,43,95,Other institution,F,65-74,1
18,43,95,Other institution,M,65-74,1
18,44,96,Care Home,F,65-74,16
18,44,96,Care Home,M,65-74,16
18,44,96,Home / Non-institution,F,65-74,26
18,44,96,Home / Non-institution,M,65-74,46
18,44,96,Hospital,F,65-74,46
18,44,96,Hospital,M,65-74,58
18,44,96,Other institution,F,65-74,1
18,44,96,Other institution,M,65-74,1
18,45,97,Care Home,F,65-74,11
18,45,97,Care Home,M,65-74,17
18,45,97,Home / Non-institution,F,65-74,28
18,45,97,Home / Non-institution,M,65-74,45
18,45,97,Hospital,F,65-74,50
18,45,97,Hospital,M,65-74,60
18,46,98,Care Home,F,65-74,15
18,46,98,Care Home,M,65-74,15
18,46,98,Home / Non-institution,F,65-74,26
18,46,98,Home / Non-institution,M,65-74,48
18,46,98,Hospital,F,65-74,49
18,46,98,Hospital,M,65-74,56
18,46,98,Other institution,F,65-74,1
18,47,99,Care Home,M,65-74,13
18,47,99,Care Home,F,65-74,17
18,47,99,Home / Non-institution,M,65-74,31
18,47,99,Home / Non-institution,F,65-74,36
18,47,99,Hospital,F,65-74,39
18,47,99,Hospital,M,65-74,62
18,47,99,Other institution,F,65-74,1
18,48,100,Care Home,F,65-74,14
18,48,100,Care Home,M,65-74,17
18,48,100,Home / Non-institution,F,65-74,27
18,48,100,Home / Non-institution,M,65-74,43
18,48,100,Hospital,F,65-74,53
18,48,100,Hospital,M,65-74,70
18,49,101,Care Home,M,65-74,15
18,49,101,Care Home,F,65-74,16
18,49,101,Home / Non-institution,F,65-74,19
18,49,101,Home / Non-institution,M,65-74,40
18,49,101,Hospital,F,65-74,46
18,49,101,Hospital,M,65-74,47
18,49,101,Other institution,M,65-74,1
18,50,102,Care Home,F,65-74,14
18,50,102,Care Home,M,65-74,15
18,50,102,Home / Non-institution,F,65-74,28
18,50,102,Home / Non-institution,M,65-74,41
18,50,102,Hospital,F,65-74,55
18,50,102,Hospital,M,65-74,74
18,50,102,Other institution,F,65-74,1
18,51,103,Care Home,F,65-74,16
18,51,103,Care Home,M,65-74,16
18,51,103,Home / Non-institution,F,65-74,32
18,51,103,Home / Non-institution,M,65-74,52
18,51,103,Hospital,M,65-74,62
18,51,103,Hospital,F,65-74,64
18,52,104,Care Home,M,65-74,10
18,52,104,Care Home,F,65-74,14
18,52,104,Home / Non-institution,F,65-74,19
18,52,104,Home / Non-institution,M,65-74,34
18,52,104,Hospital,F,65-74,50
18,52,104,Hospital,M,65-74,58
17,1,1,Care Home,M,75-84,37
17,1,1,Care Home,F,75-84,44
17,1,1,Home / Non-institution,M,75-84,38
17,1,1,Home / Non-institution,F,75-84,43
17,1,1,Hospital,M,75-84,98
17,1,1,Hospital,F,75-84,99
17,1,1,Other institution,F,75-84,1
17,1,1,Other institution,M,75-84,1
17,2,2,Care Home,F,75-84,45
17,2,2,Care Home,M,75-84,48
17,2,2,Home / Non-institution,F,75-84,50
17,2,2,Home / Non-institution,M,75-84,54
17,2,2,Hospital,M,75-84,102
17,2,2,Hospital,F,75-84,112
17,2,2,Other institution,F,75-84,2
17,2,2,Other institution,M,75-84,2
17,3,3,Care Home,M,75-84,30
17,3,3,Care Home,F,75-84,57
17,3,3,Home / Non-institution,F,75-84,42
17,3,3,Home / Non-institution,M,75-84,51
17,3,3,Hospital,M,75-84,98
17,3,3,Hospital,F,75-84,99
17,4,4,Care Home,M,75-84,30
17,4,4,Care Home,F,75-84,38
17,4,4,Home / Non-institution,F,75-84,40
17,4,4,Home / Non-institution,M,75-84,50
17,4,4,Hospital,F,75-84,83
17,4,4,Hospital,M,75-84,101
17,4,4,Other institution,F,75-84,1
17,4,4,Other institution,M,75-84,1
17,5,5,Care Home,M,75-84,44
17,5,5,Care Home,F,75-84,59
17,5,5,Home / Non-institution,M,75-84,41
17,5,5,Home / Non-institution,F,75-84,43
17,5,5,Hospital,M,75-84,94
17,5,5,Hospital,F,75-84,111
17,5,5,Other institution,M,75-84,1
17,6,6,Care Home,M,75-84,30
17,6,6,Care Home,F,75-84,47
17,6,6,Home / Non-institution,F,75-84,35
17,6,6,Home / Non-institution,M,75-84,42
17,6,6,Hospital,F,75-84,97
17,6,6,Hospital,M,75-84,102
17,7,7,Care Home,M,75-84,33
17,7,7,Care Home,F,75-84,41
17,7,7,Home / Non-institution,F,75-84,39
17,7,7,Home / Non-institution,M,75-84,45
17,7,7,Hospital,M,75-84,100
17,7,7,Hospital,F,75-84,119
17,7,7,Other institution,M,75-84,1
17,8,8,Care Home,M,75-84,34
17,8,8,Care Home,F,75-84,39
17,8,8,Home / Non-institution,F,75-84,46
17,8,8,Home / Non-institution,M,75-84,50
17,8,8,Hospital,F,75-84,93
17,8,8,Hospital,M,75-84,113
17,8,8,Other institution,M,75-84,1
17,9,9,Care Home,M,75-84,33
17,9,9,Care Home,F,75-84,45
17,9,9,Home / Non-institution,F,75-84,32
17,9,9,Home / Non-institution,M,75-84,32
17,9,9,Hospital,M,75-84,91
17,9,9,Hospital,F,75-84,112
17,9,9,Other institution,F,75-84,2
17,10,10,Care Home,M,75-84,36
17,10,10,Care Home,F,75-84,39
17,10,10,Home / Non-institution,M,75-84,36
17,10,10,Home / Non-institution,F,75-84,40
17,10,10,Hospital,M,75-84,91
17,10,10,Hospital,F,75-84,92
17,10,10,Other institution,F,75-84,2
17,10,10,Other institution,M,75-84,2
17,11,11,Care Home,M,75-84,30
17,11,11,Care Home,F,75-84,41
17,11,11,Home / Non-institution,M,75-84,26
17,11,11,Home / Non-institution,F,75-84,40
17,11,11,Hospital,M,75-84,95
17,11,11,Hospital,F,75-84,102
17,12,12,Care Home,F,75-84,31
17,12,12,Care Home,M,75-84,41
17,12,12,Home / Non-institution,F,75-84,37
17,12,12,Home / Non-institution,M,75-84,44
17,12,12,Hospital,F,75-84,90
17,12,12,Hospital,M,75-84,94
17,12,12,Other institution,F,75-84,1
17,12,12,Other institution,M,75-84,1
17,13,13,Care Home,M,75-84,44
17,13,13,Care Home,F,75-84,48
17,13,13,Home / Non-institution,F,75-84,26
17,13,13,Home / Non-institution,M,75-84,46
17,13,13,Hospital,F,75-84,91
17,13,13,Hospital,M,75-84,104
17,14,14,Care Home,M,75-84,21
17,14,14,Care Home,F,75-84,37
17,14,14,Home / Non-institution,F,75-84,41
17,14,14,Home / Non-institution,M,75-84,45
17,14,14,Hospital,F,75-84,67
17,14,14,Hospital,M,75-84,88
17,15,15,Care Home,M,75-84,29
17,15,15,Care Home,F,75-84,40
17,15,15,Home / Non-institution,F,75-84,30
17,15,15,Home / Non-institution,M,75-84,39
17,15,15,Hospital,M,75-84,74
17,15,15,Hospital,F,75-84,83
17,15,15,Other institution,F,75-84,1
17,15,15,Other institution,M,75-84,1
17,16,16,Care Home,M,75-84,28
17,16,16,Care Home,F,75-84,29
17,16,16,Home / Non-institution,F,75-84,33
17,16,16,Home / Non-institution,M,75-84,51
17,16,16,Hospital,F,75-84,92
17,16,16,Hospital,M,75-84,107
17,17,17,Care Home,M,75-84,34
17,17,17,Care Home,F,75-84,41
17,17,17,Home / Non-institution,F,75-84,32
17,17,17,Home / Non-institution,M,75-84,37
17,17,17,Hospital,F,75-84,92
17,17,17,Hospital,M,75-84,95
17,17,17,Other institution,M,75-84,1
17,18,18,Care Home,M,75-84,30
17,18,18,Care Home,F,75-84,43
17,18,18,Home / Non-institution,F,75-84,36
17,18,18,Home / Non-institution,M,75-84,42
17,18,18,Hospital,F,75-84,66
17,18,18,Hospital,M,75-84,85
17,19,19,Care Home,M,75-84,20
17,19,19,Care Home,F,75-84,32
17,19,19,Home / Non-institution,F,75-84,31
17,19,19,Home / Non-institution,M,75-84,47
17,19,19,Hospital,F,75-84,92
17,19,19,Hospital,M,75-84,101
17,20,20,Care Home,M,75-84,31
17,20,20,Care Home,F,75-84,50
17,20,20,Home / Non-institution,F,75-84,40
17,20,20,Home / Non-institution,M,75-84,43
17,20,20,Hospital,F,75-84,90
17,20,20,Hospital,M,75-84,95
17,21,21,Care Home,M,75-84,26
17,21,21,Care Home,F,75-84,29
17,21,21,Home / Non-institution,F,75-84,32
17,21,21,Home / Non-institution,M,75-84,45
17,21,21,Hospital,M,75-84,88
17,21,21,Hospital,F,75-84,96
17,21,21,Other institution,F,75-84,1
17,21,21,Other institution,M,75-84,1
17,22,22,Care Home,M,75-84,34
17,22,22,Care Home,F,75-84,43
17,22,22,Home / Non-institution,F,75-84,25
17,22,22,Home / Non-institution,M,75-84,40
17,22,22,Hospital,M,75-84,68
17,22,22,Hospital,F,75-84,75
17,22,22,Other institution,F,75-84,2
17,23,23,Care Home,M,75-84,28
17,23,23,Care Home,F,75-84,44
17,23,23,Home / Non-institution,M,75-84,43
17,23,23,Home / Non-institution,F,75-84,46
17,23,23,Hospital,F,75-84,69
17,23,23,Hospital,M,75-84,72
17,23,23,Other institution,M,75-84,2
17,24,24,Care Home,M,75-84,28
17,24,24,Care Home,F,75-84,38
17,24,24,Home / Non-institution,F,75-84,32
17,24,24,Home / Non-institution,M,75-84,42
17,24,24,Hospital,M,75-84,75
17,24,24,Hospital,F,75-84,84
17,25,25,Care Home,F,75-84,29
17,25,25,Care Home,M,75-84,35
17,25,25,Home / Non-institution,F,75-84,27
17,25,25,Home / Non-institution,M,75-84,42
17,25,25,Hospital,F,75-84,79
17,25,25,Hospital,M,75-84,88
17,25,25,Other institution,F,75-84,2
17,26,26,Care Home,M,75-84,19
17,26,26,Care Home,F,75-84,39
17,26,26,Home / Non-institution,F,75-84,39
17,26,26,Home / Non-institution,M,75-84,42
17,26,26,Hospital,F,75-84,83
17,26,26,Hospital,M,75-84,83
17,26,26,Other institution,F,75-84,1
17,27,27,Care Home,M,75-84,34
17,27,27,Care Home,F,75-84,35
17,27,27,Home / Non-institution,F,75-84,31
17,27,27,Home / Non-institution,M,75-84,47
17,27,27,Hospital,F,75-84,78
17,27,27,Hospital,M,75-84,103
17,27,27,Other institution,F,75-84,1
17,28,28,Care Home,M,75-84,30
17,28,28,Care Home,F,75-84,36
17,28,28,Home / Non-institution,F,75-84,36
17,28,28,Home / Non-institution,M,75-84,37
17,28,28,Hospital,M,75-84,93
17,28,28,Hospital,F,75-84,94
17,28,28,Other institution,M,75-84,1
17,29,29,Care Home,F,75-84,29
17,29,29,Care Home,M,75-84,29
17,29,29,Home / Non-institution,F,75-84,34
17,29,29,Home / Non-institution,M,75-84,37
17,29,29,Hospital,F,75-84,79
17,29,29,Hospital,M,75-84,105
17,29,29,Other institution,M,75-84,1
17,30,30,Care Home,M,75-84,32
17,30,30,Care Home,F,75-84,35
17,30,30,Home / Non-institution,F,75-84,32
17,30,30,Home / Non-institution,M,75-84,49
17,30,30,Hospital,F,75-84,69
17,30,30,Hospital,M,75-84,85
17,30,30,Other institution,F,75-84,1
17,30,30,Other institution,M,75-84,2
17,31,31,Care Home,M,75-84,20
17,31,31,Care Home,F,75-84,46
17,31,31,Home / Non-institution,F,75-84,24
17,31,31,Home / Non-institution,M,75-84,40
17,31,31,Hospital,F,75-84,85
17,31,31,Hospital,M,75-84,88
17,32,32,Care Home,M,75-84,18
17,32,32,Care Home,F,75-84,33
17,32,32,Home / Non-institution,F,75-84,34
17,32,32,Home / Non-institution,M,75-84,35
17,32,32,Hospital,M,75-84,79
17,32,32,Hospital,F,75-84,88
17,32,32,Other institution,F,75-84,1
17,32,32,Other institution,M,75-84,2
17,33,33,Care Home,M,75-84,21
17,33,33,Care Home,F,75-84,38
17,33,33,Home / Non-institution,F,75-84,38
17,33,33,Home / Non-institution,M,75-84,40
17,33,33,Hospital,F,75-84,83
17,33,33,Hospital,M,75-84,101
17,33,33,Other institution,F,75-84,1
17,33,33,Other institution,M,75-84,2
17,34,34,Care Home,M,75-84,24
17,34,34,Care Home,F,75-84,37
17,34,34,Home / Non-institution,M,75-84,35
17,34,34,Home / Non-institution,F,75-84,44
17,34,34,Hospital,F,75-84,76
17,34,34,Hospital,M,75-84,96
17,35,35,Care Home,M,75-84,25
17,35,35,Care Home,F,75-84,38
17,35,35,Home / Non-institution,F,75-84,31
17,35,35,Home / Non-institution,M,75-84,42
17,35,35,Hospital,F,75-84,70
17,35,35,Hospital,M,75-84,74
17,35,35,Other institution,F,75-84,2
17,36,36,Care Home,M,75-84,36
17,36,36,Care Home,F,75-84,46
17,36,36,Home / Non-institution,F,75-84,28
17,36,36,Home / Non-institution,M,75-84,38
17,36,36,Hospital,F,75-84,87
17,36,36,Hospital,M,75-84,91
17,36,36,Other institution,F,75-84,2
17,37,37,Care Home,F,75-84,32
17,37,37,Care Home,M,75-84,34
17,37,37,Home / Non-institution,F,75-84,35
17,37,37,Home / Non-institution,M,75-84,39
17,37,37,Hospital,F,75-84,72
17,37,37,Hospital,M,75-84,81
17,38,38,Care Home,M,75-84,29
17,38,38,Care Home,F,75-84,35
17,38,38,Home / Non-institution,F,75-84,31
17,38,38,Home / Non-institution,M,75-84,51
17,38,38,Hospital,M,75-84,77
17,38,38,Hospital,F,75-84,79
17,39,39,Care Home,M,75-84,30
17,39,39,Care Home,F,75-84,36
17,39,39,Home / Non-institution,F,75-84,37
17,39,39,Home / Non-institution,M,75-84,39
17,39,39,Hospital,M,75-84,92
17,39,39,Hospital,F,75-84,101
17,40,40,Care Home,F,75-84,35
17,40,40,Care Home,M,75-84,37
17,40,40,Home / Non-institution,F,75-84,23
17,40,40,Home / Non-institution,M,75-84,51
17,40,40,Hospital,F,75-84,72
17,40,40,Hospital,M,75-84,77
17,40,40,Other institution,F,75-84,1
17,40,40,Other institution,M,75-84,1
17,41,41,Care Home,M,75-84,35
17,41,41,Care Home,F,75-84,46
17,41,41,Home / Non-institution,M,75-84,42
17,41,41,Home / Non-institution,F,75-84,49
17,41,41,Hospital,F,75-84,79
17,41,41,Hospital,M,75-84,102
17,41,41,Other institution,M,75-84,1
17,42,42,Care Home,M,75-84,26
17,42,42,Care Home,F,75-84,39
17,42,42,Home / Non-institution,M,75-84,39
17,42,42,Home / Non-institution,F,75-84,44
17,42,42,Hospital,M,75-84,81
17,42,42,Hospital,F,75-84,85
17,42,42,Other institution,M,75-84,1
17,43,43,Care Home,M,75-84,34
17,43,43,Care Home,F,75-84,45
17,43,43,Home / Non-institution,F,75-84,35
17,43,43,Home / Non-institution,M,75-84,40
17,43,43,Hospital,M,75-84,91
17,43,43,Hospital,F,75-84,92
17,43,43,Other institution,F,75-84,2
17,44,44,Care Home,M,75-84,25
17,44,44,Care Home,F,75-84,42
17,44,44,Home / Non-institution,F,75-84,36
17,44,44,Home / Non-institution,M,75-84,45
17,44,44,Hospital,F,75-84,79
17,44,44,Hospital,M,75-84,91
17,44,44,Other institution,M,75-84,1
17,44,44,Other institution,F,75-84,2
17,45,45,Care Home,M,75-84,22
17,45,45,Care Home,F,75-84,42
17,45,45,Home / Non-institution,M,75-84,31
17,45,45,Home / Non-institution,F,75-84,32
17,45,45,Hospital,F,75-84,78
17,45,45,Hospital,M,75-84,96
17,45,45,Other institution,F,75-84,1
17,45,45,Other institution,M,75-84,1
17,46,46,Care Home,M,75-84,40
17,46,46,Care Home,F,75-84,41
17,46,46,Home / Non-institution,F,75-84,38
17,46,46,Home / Non-institution,M,75-84,46
17,46,46,Hospital,F,75-84,81
17,46,46,Hospital,M,75-84,114
17,46,46,Other institution,F,75-84,1
17,46,46,Other institution,M,75-84,1
17,47,47,Care Home,M,75-84,35
17,47,47,Care Home,F,75-84,44
17,47,47,Home / Non-institution,F,75-84,40
17,47,47,Home / Non-institution,M,75-84,43
17,47,47,Hospital,F,75-84,94
17,47,47,Hospital,M,75-84,108
17,48,48,Care Home,M,75-84,37
17,48,48,Care Home,F,75-84,53
17,48,48,Home / Non-institution,F,75-84,34
17,48,48,Home / Non-institution,M,75-84,46
17,48,48,Hospital,F,75-84,69
17,48,48,Hospital,M,75-84,105
17,48,48,Other institution,F,75-84,1
17,48,48,Other institution,M,75-84,1
17,49,49,Care Home,M,75-84,31
17,49,49,Care Home,F,75-84,45
17,49,49,Home / Non-institution,F,75-84,48
17,49,49,Home / Non-institution,M,75-84,55
17,49,49,Hospital,F,75-84,88
17,49,49,Hospital,M,75-84,98
17,49,49,Other institution,F,75-84,1
17,50,50,Care Home,M,75-84,43
17,50,50,Care Home,F,75-84,47
17,50,50,Home / Non-institution,F,75-84,49
17,50,50,Home / Non-institution,M,75-84,54
17,50,50,Hospital,M,75-84,92
17,50,50,Hospital,F,75-84,115
17,50,50,Other institution,F,75-84,1
17,50,50,Other institution,M,75-84,1
17,51,51,Care Home,M,75-84,32
17,51,51,Care Home,F,75-84,68
17,51,51,Home / Non-institution,F,75-84,49
17,51,51,Home / Non-institution,M,75-84,66
17,51,51,Hospital,F,75-84,102
17,51,51,Hospital,M,75-84,113
17,51,51,Other institution,F,75-84,1
17,52,52,Care Home,F,75-84,37
17,52,52,Care Home,M,75-84,49
17,52,52,Home / Non-institution,F,75-84,35
17,52,52,Home / Non-institution,M,75-84,41
17,52,52,Hospital,F,75-84,89
17,52,52,Hospital,M,75-84,98
17,52,52,Other institution,F,75-84,1
17,52,52,Other institution,M,75-84,1
18,1,53,Care Home,M,75-84,44
18,1,53,Care Home,F,75-84,62
18,1,53,Home / Non-institution,F,75-84,53
18,1,53,Home / Non-institution,M,75-84,60
18,1,53,Hospital,M,75-84,109
18,1,53,Hospital,F,75-84,149
18,1,53,Other institution,M,75-84,1
18,1,53,Other institution,F,75-84,2
18,2,54,Care Home,M,75-84,43
18,2,54,Care Home,F,75-84,63
18,2,54,Home / Non-institution,F,75-84,63
18,2,54,Home / Non-institution,M,75-84,77
18,2,54,Hospital,M,75-84,139
18,2,54,Hospital,F,75-84,160
18,2,54,Other institution,F,75-84,1
18,2,54,Other institution,M,75-84,1
18,3,55,Care Home,M,75-84,57
18,3,55,Care Home,F,75-84,62
18,3,55,Home / Non-institution,F,75-84,43
18,3,55,Home / Non-institution,M,75-84,55
18,3,55,Hospital,M,75-84,128
18,3,55,Hospital,F,75-84,133
18,3,55,Other institution,F,75-84,1
18,3,55,Other institution,M,75-84,2
18,4,56,Care Home,M,75-84,47
18,4,56,Care Home,F,75-84,64
18,4,56,Home / Non-institution,F,75-84,42
18,4,56,Home / Non-institution,M,75-84,57
18,4,56,Hospital,M,75-84,131
18,4,56,Hospital,F,75-84,136
18,4,56,Other institution,F,75-84,2
18,5,57,Care Home,M,75-84,36
18,5,57,Care Home,F,75-84,48
18,5,57,Home / Non-institution,F,75-84,40
18,5,57,Home / Non-institution,M,75-84,49
18,5,57,Hospital,F,75-84,91
18,5,57,Hospital,M,75-84,112
18,5,57,Other institution,M,75-84,1
18,5,57,Other institution,F,75-84,2
18,6,58,Care Home,M,75-84,26
18,6,58,Care Home,F,75-84,42
18,6,58,Home / Non-institution,F,75-84,38
18,6,58,Home / Non-institution,M,75-84,56
18,6,58,Hospital,F,75-84,99
18,6,58,Hospital,M,75-84,105
18,6,58,Other institution,F,75-84,1
18,7,59,Care Home,F,75-84,37
18,7,59,Care Home,M,75-84,48
18,7,59,Home / Non-institution,F,75-84,47
18,7,59,Home / Non-institution,M,75-84,60
18,7,59,Hospital,F,75-84,93
18,7,59,Hospital,M,75-84,101
18,7,59,Other institution,M,75-84,3
18,8,60,Care Home,M,75-84,29
18,8,60,Care Home,F,75-84,45
18,8,60,Home / Non-institution,M,75-84,43
18,8,60,Home / Non-institution,F,75-84,51
18,8,60,Hospital,M,75-84,98
18,8,60,Hospital,F,75-84,111
18,8,60,Other institution,M,75-84,1
18,9,61,Care Home,F,75-84,36
18,9,61,Care Home,M,75-84,36
18,9,61,Home / Non-institution,F,75-84,29
18,9,61,Home / Non-institution,M,75-84,44
18,9,61,Hospital,F,75-84,72
18,9,61,Hospital,M,75-84,75
18,10,62,Care Home,M,75-84,36
18,10,62,Care Home,F,75-84,52
18,10,62,Home / Non-institution,F,75-84,49
18,10,62,Home / Non-institution,M,75-84,60
18,10,62,Hospital,F,75-84,111
18,10,62,Hospital,M,75-84,121
18,10,62,Other institution,F,75-84,2
18,11,63,Care Home,M,75-84,36
18,11,63,Care Home,F,75-84,42
18,11,63,Home / Non-institution,F,75-84,46
18,11,63,Home / Non-institution,M,75-84,55
18,11,63,Hospital,F,75-84,93
18,11,63,Hospital,M,75-84,114
18,11,63,Other institution,M,75-84,1
18,12,64,Care Home,M,75-84,32
18,12,64,Care Home,F,75-84,43
18,12,64,Home / Non-institution,F,75-84,38
18,12,64,Home / Non-institution,M,75-84,41
18,12,64,Hospital,F,75-84,98
18,12,64,Hospital,M,75-84,105
18,12,64,Other institution,M,75-84,1
18,12,64,Other institution,F,75-84,2
18,13,65,Care Home,M,75-84,19
18,13,65,Care Home,F,75-84,39
18,13,65,Home / Non-institution,F,75-84,32
18,13,65,Home / Non-institution,M,75-84,42
18,13,65,Hospital,F,75-84,79
18,13,65,Hospital,M,75-84,94
18,13,65,Other institution,F,75-84,1
18,13,65,Other institution,M,75-84,1
18,14,66,Care Home,M,75-84,33
18,14,66,Care Home,F,75-84,50
18,14,66,Home / Non-institution,F,75-84,39
18,14,66,Home / Non-institution,M,75-84,40
18,14,66,Hospital,F,75-84,93
18,14,66,Hospital,M,75-84,118
18,14,66,Other institution,F,75-84,2
18,15,67,Care Home,M,75-84,31
18,15,67,Care Home,F,75-84,33
18,15,67,Home / Non-institution,F,75-84,30
18,15,67,Home / Non-institution,M,75-84,33
18,15,67,Hospital,F,75-84,87
18,15,67,Hospital,M,75-84,99
18,15,67,Other institution,F,75-84,1
18,16,68,Care Home,M,75-84,33
18,16,68,Care Home,F,75-84,44
18,16,68,Home / Non-institution,F,75-84,31
18,16,68,Home / Non-institution,M,75-84,55
18,16,68,Hospital,M,75-84,86
18,16,68,Hospital,F,75-84,99
18,16,68,Other institution,F,75-84,2
18,17,69,Care Home,M,75-84,22
18,17,69,Care Home,F,75-84,42
18,17,69,Home / Non-institution,F,75-84,30
18,17,69,Home / Non-institution,M,75-84,32
18,17,69,Hospital,F,75-84,75
18,17,69,Hospital,M,75-84,91
18,18,70,Care Home,M,75-84,33
18,18,70,Care Home,F,75-84,37
18,18,70,Home / Non-institution,F,75-84,29
18,18,70,Home / Non-institution,M,75-84,49
18,18,70,Hospital,M,75-84,85
18,18,70,Hospital,F,75-84,89
18,18,70,Other institution,F,75-84,1
18,19,71,Care Home,M,75-84,28
18,19,71,Care Home,F,75-84,33
18,19,71,Home / Non-institution,F,75-84,32
18,19,71,Home / Non-institution,M,75-84,40
18,19,71,Hospital,M,75-84,71
